date,fund_label,scheme_code,scheme_name,nav,source,source_quality
2016-04-08,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,27.81,MFAPI,CACHE_FRESH
2016-04-11,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,28.18,MFAPI,CACHE_FRESH
2016-04-12,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,28.3,MFAPI,CACHE_FRESH
2016-04-13,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,28.82,MFAPI,CACHE_FRESH
2016-04-18,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.09,MFAPI,CACHE_FRESH
2016-04-20,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.22,MFAPI,CACHE_FRESH
2016-04-21,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.24,MFAPI,CACHE_FRESH
2016-04-22,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.28,MFAPI,CACHE_FRESH
2016-04-25,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.17,MFAPI,CACHE_FRESH
2016-04-26,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.53,MFAPI,CACHE_FRESH
2016-04-27,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.53,MFAPI,CACHE_FRESH
2016-04-28,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.14,MFAPI,CACHE_FRESH
2016-04-29,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.19,MFAPI,CACHE_FRESH
2016-05-02,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.1,MFAPI,CACHE_FRESH
2016-05-03,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,28.89,MFAPI,CACHE_FRESH
2016-05-04,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,28.65,MFAPI,CACHE_FRESH
2016-05-05,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,28.73,MFAPI,CACHE_FRESH
2016-05-06,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,28.7,MFAPI,CACHE_FRESH
2016-05-09,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.1,MFAPI,CACHE_FRESH
2016-05-10,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.16,MFAPI,CACHE_FRESH
2016-05-11,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.07,MFAPI,CACHE_FRESH
2016-05-12,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.27,MFAPI,CACHE_FRESH
2016-05-13,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.06,MFAPI,CACHE_FRESH
2016-05-16,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.08,MFAPI,CACHE_FRESH
2016-05-17,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.2,MFAPI,CACHE_FRESH
2016-05-18,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.13,MFAPI,CACHE_FRESH
2016-05-19,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,28.86,MFAPI,CACHE_FRESH
2016-05-20,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,28.67,MFAPI,CACHE_FRESH
2016-05-23,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,28.62,MFAPI,CACHE_FRESH
2016-05-24,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,28.63,MFAPI,CACHE_FRESH
2016-05-25,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.25,MFAPI,CACHE_FRESH
2016-05-26,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.68,MFAPI,CACHE_FRESH
2016-05-27,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,29.94,MFAPI,CACHE_FRESH
2016-05-30,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.09,MFAPI,CACHE_FRESH
2016-05-31,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.06,MFAPI,CACHE_FRESH
2016-06-01,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.01,MFAPI,CACHE_FRESH
2016-06-02,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.16,MFAPI,CACHE_FRESH
2016-06-03,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.23,MFAPI,CACHE_FRESH
2016-06-06,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.16,MFAPI,CACHE_FRESH
2016-06-07,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.36,MFAPI,CACHE_FRESH
2016-06-08,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.43,MFAPI,CACHE_FRESH
2016-06-09,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.35,MFAPI,CACHE_FRESH
2016-06-10,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.26,MFAPI,CACHE_FRESH
2016-06-13,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.01,MFAPI,CACHE_FRESH
2016-06-14,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.11,MFAPI,CACHE_FRESH
2016-06-15,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.49,MFAPI,CACHE_FRESH
2016-06-16,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.32,MFAPI,CACHE_FRESH
2016-06-17,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.41,MFAPI,CACHE_FRESH
2016-06-20,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.59,MFAPI,CACHE_FRESH
2016-06-21,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.51,MFAPI,CACHE_FRESH
2016-06-22,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.48,MFAPI,CACHE_FRESH
2016-06-23,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.7,MFAPI,CACHE_FRESH
2016-06-24,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.12,MFAPI,CACHE_FRESH
2016-06-27,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.26,MFAPI,CACHE_FRESH
2016-06-28,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.37,MFAPI,CACHE_FRESH
2016-06-29,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.69,MFAPI,CACHE_FRESH
2016-06-30,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.07,MFAPI,CACHE_FRESH
2016-07-01,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.3,MFAPI,CACHE_FRESH
2016-07-04,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.5,MFAPI,CACHE_FRESH
2016-07-05,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.34,MFAPI,CACHE_FRESH
2016-07-07,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.36,MFAPI,CACHE_FRESH
2016-07-08,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.32,MFAPI,CACHE_FRESH
2016-07-11,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.82,MFAPI,CACHE_FRESH
2016-07-12,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.09,MFAPI,CACHE_FRESH
2016-07-13,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.97,MFAPI,CACHE_FRESH
2016-07-14,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.21,MFAPI,CACHE_FRESH
2016-07-15,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.18,MFAPI,CACHE_FRESH
2016-07-18,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.11,MFAPI,CACHE_FRESH
2016-07-19,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.21,MFAPI,CACHE_FRESH
2016-07-20,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.36,MFAPI,CACHE_FRESH
2016-07-21,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.16,MFAPI,CACHE_FRESH
2016-07-22,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.23,MFAPI,CACHE_FRESH
2016-07-25,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.59,MFAPI,CACHE_FRESH
2016-07-26,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.52,MFAPI,CACHE_FRESH
2016-07-27,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.61,MFAPI,CACHE_FRESH
2016-07-28,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.75,MFAPI,CACHE_FRESH
2016-07-29,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.69,MFAPI,CACHE_FRESH
2016-08-01,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.71,MFAPI,CACHE_FRESH
2016-08-02,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.63,MFAPI,CACHE_FRESH
2016-08-03,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.34,MFAPI,CACHE_FRESH
2016-08-04,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.37,MFAPI,CACHE_FRESH
2016-08-05,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.82,MFAPI,CACHE_FRESH
2016-08-08,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.89,MFAPI,CACHE_FRESH
2016-08-09,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.78,MFAPI,CACHE_FRESH
2016-08-10,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.33,MFAPI,CACHE_FRESH
2016-08-11,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.37,MFAPI,CACHE_FRESH
2016-08-12,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.62,MFAPI,CACHE_FRESH
2016-08-16,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.63,MFAPI,CACHE_FRESH
2016-08-17,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.64,MFAPI,CACHE_FRESH
2016-08-18,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.86,MFAPI,CACHE_FRESH
2016-08-19,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.87,MFAPI,CACHE_FRESH
2016-08-22,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.73,MFAPI,CACHE_FRESH
2016-08-23,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.68,MFAPI,CACHE_FRESH
2016-08-24,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.8,MFAPI,CACHE_FRESH
2016-08-25,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.64,MFAPI,CACHE_FRESH
2016-08-26,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.59,MFAPI,CACHE_FRESH
2016-08-29,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.67,MFAPI,CACHE_FRESH
2016-08-30,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.12,MFAPI,CACHE_FRESH
2016-08-31,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.34,MFAPI,CACHE_FRESH
2016-09-01,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.32,MFAPI,CACHE_FRESH
2016-09-02,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.41,MFAPI,CACHE_FRESH
2016-09-06,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.97,MFAPI,CACHE_FRESH
2016-09-07,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,34.02,MFAPI,CACHE_FRESH
2016-09-08,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,34.19,MFAPI,CACHE_FRESH
2016-09-09,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.85,MFAPI,CACHE_FRESH
2016-09-12,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.24,MFAPI,CACHE_FRESH
2016-09-14,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.31,MFAPI,CACHE_FRESH
2016-09-15,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.34,MFAPI,CACHE_FRESH
2016-09-16,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.45,MFAPI,CACHE_FRESH
2016-09-19,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.56,MFAPI,CACHE_FRESH
2016-09-20,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.6,MFAPI,CACHE_FRESH
2016-09-21,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.61,MFAPI,CACHE_FRESH
2016-09-22,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.99,MFAPI,CACHE_FRESH
2016-09-23,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.85,MFAPI,CACHE_FRESH
2016-09-26,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.5,MFAPI,CACHE_FRESH
2016-09-27,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.43,MFAPI,CACHE_FRESH
2016-09-28,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.51,MFAPI,CACHE_FRESH
2016-09-29,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.8,MFAPI,CACHE_FRESH
2016-09-30,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.92,MFAPI,CACHE_FRESH
2016-10-03,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.47,MFAPI,CACHE_FRESH
2016-10-04,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.59,MFAPI,CACHE_FRESH
2016-10-05,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.51,MFAPI,CACHE_FRESH
2016-10-06,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.36,MFAPI,CACHE_FRESH
2016-10-07,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.34,MFAPI,CACHE_FRESH
2016-10-10,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.36,MFAPI,CACHE_FRESH
2016-10-13,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.89,MFAPI,CACHE_FRESH
2016-10-14,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.97,MFAPI,CACHE_FRESH
2016-10-17,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.84,MFAPI,CACHE_FRESH
2016-10-18,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.46,MFAPI,CACHE_FRESH
2016-10-19,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.45,MFAPI,CACHE_FRESH
2016-10-20,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.57,MFAPI,CACHE_FRESH
2016-10-21,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.59,MFAPI,CACHE_FRESH
2016-10-24,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.61,MFAPI,CACHE_FRESH
2016-10-25,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.59,MFAPI,CACHE_FRESH
2016-10-26,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.32,MFAPI,CACHE_FRESH
2016-10-27,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.22,MFAPI,CACHE_FRESH
2016-10-28,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.36,MFAPI,CACHE_FRESH
2016-11-01,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.35,MFAPI,CACHE_FRESH
2016-11-02,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.92,MFAPI,CACHE_FRESH
2016-11-03,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.76,MFAPI,CACHE_FRESH
2016-11-04,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.49,MFAPI,CACHE_FRESH
2016-11-07,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.8,MFAPI,CACHE_FRESH
2016-11-08,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.88,MFAPI,CACHE_FRESH
2016-11-09,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.57,MFAPI,CACHE_FRESH
2016-11-10,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,33.21,MFAPI,CACHE_FRESH
2016-11-11,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.37,MFAPI,CACHE_FRESH
2016-11-15,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.67,MFAPI,CACHE_FRESH
2016-11-16,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.69,MFAPI,CACHE_FRESH
2016-11-17,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.63,MFAPI,CACHE_FRESH
2016-11-18,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.58,MFAPI,CACHE_FRESH
2016-11-21,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,30.99,MFAPI,CACHE_FRESH
2016-11-22,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.22,MFAPI,CACHE_FRESH
2016-11-23,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.4,MFAPI,CACHE_FRESH
2016-11-24,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.18,MFAPI,CACHE_FRESH
2016-11-25,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.74,MFAPI,CACHE_FRESH
2016-11-28,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.76,MFAPI,CACHE_FRESH
2016-11-29,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.81,MFAPI,CACHE_FRESH
2016-11-30,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,32.15,MFAPI,CACHE_FRESH
2016-12-01,ICICI Bluechip,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,31.97,MFAPI,CACHE_FRESH
